num_hours_pred,add_missing,identifier,num_hidden,num_layers,l2_penalty,pos_cls_ratio,n_mc_smps,,,,test_loss,test_reg_loss,test_acc,test_true_positive,test_auroc,test_aupr,best_model_idx,num_epochs_run
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh256-nl3-c1e-06-keeprate0.9_0.9_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,256,3,1e-06,1,1,0.9,0.9,0.9,8.925056094403756e-05,1.0291388219938188e-05,0.9416133865079868,0.0,0.9366958184633394,0.612245900159038,11,16
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl2-c1e-05-keeprate0.5_0.7_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,2,1e-05,1,1,0.5,0.7,0.9,9.916568964099401e-05,6.1935954511553e-06,0.9416133865079868,0.0,0.9308013514811079,0.5903161915079441,12,17
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl1-c1e-05-keeprate0.7_0.5_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,1,1e-05,1,1,0.7,0.5,0.5,8.159499439330273e-05,6.026274608483718e-06,0.9416133865079868,0.0,0.935415352766295,0.6069053742390529,24,29
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh256-nl2-c1e-05-keeprate0.5_0.5_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,256,2,1e-05,1,1,0.5,0.5,0.9,0.00016395123898907537,4.358956133309859e-05,0.9367390432782596,0.6454644018792917,0.9183900385413655,0.5431514883007461,4,9
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl1-c1e-06-keeprate0.9_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,1,1e-06,1,1,0.9,0.7,0.5,6.538028100353405e-05,2.4394403776154983e-06,0.9416133865079868,0.0,0.9366245325516644,0.6073609382972278,6,11
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh8-nl2-c1e-04-keeprate0.9_0.7_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,8,2,0.0001,1,1,0.9,0.7,0.9,0.00010347900317027897,5.8143960501020705e-06,0.9416133865079868,0.0,0.92558236346051,0.5663240251058878,8,13
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl3-c1e-05-keeprate0.5_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,3,1e-05,1,1,0.5,0.7,0.5,9.16927749840647e-05,8.821849512774932e-06,0.9416133865079868,0.0,0.9272992144263378,0.568914434940872,38,40
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh8-nl2-c1e-06-keeprate0.7_0.5_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,8,2,1e-06,1,1,0.7,0.5,0.5,7.865532071616119e-05,1.1929480596510253e-06,0.9416133865079868,0.0,0.9374786433822894,0.6028221181483001,22,27
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl3-c1e-04-keeprate0.5_0.5_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,3,0.0001,1,1,0.5,0.5,0.9,0.0001079880820961017,5.100116235329439e-06,0.9416133865079868,0.0,0.9188666183090859,0.5413207763700771,11,16
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl2-c1e-04-keeprate0.7_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,2,0.0001,1,1,0.7,0.7,0.7,0.00010746858360962763,4.539578850893499e-06,0.9416133865079868,0.0,0.924572301537495,0.56787913995069,11,16
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl1-c1e-04-keeprate0.5_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,1,0.0001,1,1,0.5,0.7,0.7,0.00010149491891049216,9.32273230716479e-06,0.9416133865079868,0.0,0.9166369453061961,0.5459761214063618,8,13
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh256-nl2-c1e-05-keeprate0.9_0.5_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,256,2,1e-05,1,1,0.9,0.5,0.9,9.422818632438625e-05,2.310389441747674e-05,0.9416133865079868,0.0,0.9310930916257696,0.5827622237767215,24,29
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh256-nl1-c1e-06-keeprate0.7_0.7_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,256,1,1e-06,1,1,0.7,0.7,0.9,9.328049686732741e-05,5.416001128040075e-06,0.9416133865079868,0.0,0.9341563611200127,0.605001499295355,13,18
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh8-nl2-c1e-05-keeprate0.9_0.7_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,8,2,1e-05,1,1,0.9,0.7,0.9,9.2838896932803e-05,3.5863296932355458e-06,0.9416133865079868,0.0,0.9303219290236581,0.5894237825004891,35,40
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh8-nl3-c1e-06-keeprate0.7_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,8,3,1e-06,1,1,0.7,0.9,0.5,8.055710148792852e-05,1.5124436868980984e-06,0.9416133865079868,0.0,0.9360079766359737,0.5941675530661334,13,18
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh8-nl2-c1e-04-keeprate0.7_0.9_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,8,2,0.0001,1,1,0.7,0.9,0.9,0.00010820345863140542,5.515250723131957e-06,0.9416133865079868,0.0,0.9212211509916274,0.547199080600396,39,40
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl1-c1e-05-keeprate0.5_0.5_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,1,1e-05,1,1,0.5,0.5,0.7,7.856954329039035e-05,6.792438902849587e-06,0.9416133865079868,0.0,0.9337462484594402,0.5981099261098501,17,22
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh16-nl2-c1e-06-keeprate0.7_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,16,2,1e-06,1,1,0.7,0.9,0.5,6.646147272474008e-05,2.08579459538141e-06,0.9416133865079868,0.0,0.9365951094981406,0.6074406853684771,8,13
12.01,True,1115-12hours_39feats_negsampled_38cov_rand-mimic-nh8-nl2-c1e-05-keeprate0.7_0.9_0.9-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,8,2,1e-05,1,1,0.7,0.9,0.9,9.584120709870939e-05,3.581619828661796e-06,0.9416133865079868,0.0,0.9284753064370935,0.5687714267245022,8,13
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl1-c1e-06-keeprate0.9_0.9_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,1,1e-06,1,1,0.9,0.9,0.7,7.547506383404798e-05,2.495063284793627e-06,0.9416133865079868,0.0,0.934606967936274,0.6091125255759886,7,12
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl2-c1e-06-keeprate0.7_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,2,1e-06,1,1,0.7,0.7,0.7,8.812928397198783e-05,4.8354812824341994e-06,0.9440822097022642,0.04987350921575714,0.9342769729627326,0.6045943728691406,5,10
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl2-c1e-07-keeprate0.9_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,2,1e-07,1,1,0.9,0.7,0.7,7.304796925083144e-05,8.508640401340005e-07,0.9416133865079868,0.0,0.9385733421401102,0.6116146617198182,6,11
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl2-c1e-07-keeprate0.7_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,2,1e-07,1,1,0.7,0.7,0.7,7.327874982683372e-05,2.1576402924547863e-06,0.9422675191492056,0.012287676183592338,0.9426494433576174,0.6194763352538916,12,17
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl2-c1e-06-keeprate0.9_0.9_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,2,1e-06,1,1,0.9,0.9,0.7,7.306596546385267e-05,3.227362597617035e-06,0.9416133865079868,0.0,0.9393900525685411,0.6159299375508701,13,18
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl1-c1e-06-keeprate0.7_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,1,1e-06,1,1,0.7,0.7,0.5,6.74065550519338e-05,3.6567924722850855e-06,0.9429216517904243,0.02529815684857246,0.9412162377547293,0.6184560449489958,13,18
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl2-c1e-06-keeprate0.9_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,2,1e-06,1,1,0.9,0.7,0.5,6.690004954071283e-05,3.204649398669527e-06,0.9416133865079868,0.0,0.939791337503173,0.6100876835602485,11,16
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl1-c1e-07-keeprate0.7_0.9_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,1,1e-07,1,1,0.7,0.9,0.7,7.097789545508845e-05,8.310420034584823e-07,0.9416133865079868,0.0,0.9411087703149461,0.6243905045392307,15,20
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl1-c1e-06-keeprate0.9_0.9_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,1,1e-06,1,1,0.9,0.9,0.7,8.917015036016024e-05,2.407919360150507e-06,0.9417188917726994,0.0028912179255511385,0.92828117745472,0.5849662061303461,4,9
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl2-c1e-06-keeprate0.7_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,2,1e-06,1,1,0.7,0.7,0.5,6.406729929697831e-05,3.1935620398729804e-06,0.9416133865079868,0.0,0.9327882984653817,0.6008581995074315,4,9
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl1-c1e-07-keeprate0.7_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,1,1e-07,1,1,0.7,0.9,0.5,6.279075463795087e-05,1.2736887436429532e-06,0.9417610938785845,0.002529815684857246,0.9355664040658465,0.6076970654716312,10,15
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl1-c1e-06-keeprate0.9_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,1,1e-06,1,1,0.9,0.9,0.5,6.947363956721797e-05,5.344755334293787e-06,0.9417188917726994,0.0021684134441633538,0.9377555424188915,0.6125142797404246,9,14
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl1-c1e-07-keeprate0.9_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,1,1e-07,1,1,0.9,0.9,0.5,6.806090806117875e-05,9.126348018664162e-07,0.9434702791669304,0.03577882182869534,0.941993280108247,0.6230351687950038,16,21
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl2-c1e-07-keeprate0.9_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,2,1e-07,1,1,0.9,0.7,0.5,5.692437050350754e-05,2.014326204711599e-06,0.9416133865079868,0.0,0.9431633668357141,0.6253068944605715,12,17
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl2-c1e-06-keeprate0.9_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,2,1e-06,1,1,0.9,0.7,0.7,8.534427704677287e-05,3.06418889264926e-06,0.9416133865079868,0.0,0.9297639924477429,0.592305543640279,2,7
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl2-c1e-06-keeprate0.9_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,2,1e-06,1,1,0.9,0.9,0.5,7.066707984276855e-05,4.4202484271115365e-06,0.9431748644257348,0.030719190458980847,0.9411821011814834,0.6071240466759774,19,24
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl2-c1e-07-keeprate0.9_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,2,1e-07,1,1,0.9,0.7,0.7,6.624936241656857e-05,2.5154883998042182e-06,0.9422253170433205,0.01264907842428623,0.939345395613647,0.6185106492377473,13,18
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl1-c1e-06-keeprate0.9_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,1,1e-06,1,1,0.9,0.9,0.5,7.384717462383574e-05,4.229371103371383e-06,0.9424574286256884,0.01734730755330683,0.9400119699104451,0.6173453398105977,14,19
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl1-c1e-07-keeprate0.7_0.9_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,1,1e-07,1,1,0.7,0.9,0.7,6.41615259016992e-05,7.300397462309474e-07,0.9416133865079868,0.0,0.9409566499696845,0.6235107034328237,26,31
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl2-c1e-07-keeprate0.7_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,2,1e-07,1,1,0.7,0.7,0.5,7.712503887145566e-05,1.0143508586166065e-06,0.9452216665611614,0.07083483917600289,0.9394473679965034,0.61988962325631,15,20
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl1-c1e-06-keeprate0.9_0.9_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,1,1e-06,1,1,0.9,0.9,0.7,7.712283555593312e-05,5.198273627674161e-06,0.9416133865079868,0.0,0.9396917218801779,0.6146174263267665,9,14
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl2-c1e-07-keeprate0.7_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,2,1e-07,1,1,0.7,0.7,0.5,7.015002945080796e-05,9.466694442901614e-07,0.9472473676436454,0.11890133718829057,0.9351997213872507,0.5976199839756552,10,15
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl1-c1e-07-keeprate0.7_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,1,1e-07,1,1,0.7,0.7,0.5,6.820421991843277e-05,9.715822310429054e-07,0.9424363275727459,0.01554029634983737,0.9350475241030933,0.6112844593856912,6,11
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl1-c1e-07-keeprate0.7_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,1,1e-07,1,1,0.7,0.9,0.5,7.226675831726558e-05,4.802557200076515e-07,0.9417610938785845,0.002529815684857246,0.9369296195700416,0.6104460070124399,9,14
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl2-c1e-06-keeprate0.7_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,2,1e-06,1,1,0.7,0.9,0.5,6.267105364590607e-05,4.821326057739391e-06,0.9416133865079868,0.0,0.9275029769683495,0.5843469944191721,3,8
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl1-c1e-06-keeprate0.9_0.9_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,1,1e-06,1,1,0.9,0.9,0.7,7.502448327459464e-05,3.4487197671124664e-06,0.9416133865079868,0.0,0.9374530105817385,0.6123832186344805,8,13
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl2-c1e-07-keeprate0.7_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,2,1e-07,1,1,0.7,0.7,0.7,7.608428133999806e-05,8.438563356897046e-07,0.9437445928551835,0.04372967112396097,0.9411927430455985,0.6170083646799112,16,21
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl1-c1e-07-keeprate0.9_0.9_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,1,1e-07,1,1,0.9,0.9,0.7,7.367669091313139e-05,1.5705634203563638e-06,0.9421831149374353,0.010119262739428984,0.9396075588269936,0.625798946353037,10,15
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl2-c1e-06-keeprate0.9_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,2,1e-06,1,1,0.9,0.7,0.7,7.338854021998571e-05,3.2858517865500276e-06,0.9416133865079868,0.0,0.9402328493320667,0.615093011741044,14,19
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl2-c1e-07-keeprate0.7_0.9_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,2,1e-07,1,1,0.7,0.9,0.7,7.393409602033693e-05,5.223134055658846e-07,0.9416133865079868,0.0,0.934898380078275,0.6004674891159549,4,9
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl2-c1e-06-keeprate0.7_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,2,1e-06,1,1,0.7,0.7,0.5,6.657490068708015e-05,4.27708350701627e-06,0.9416133865079868,0.0,0.9385039999479083,0.6130922992100802,15,20
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl1-c1e-07-keeprate0.7_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,1,1e-07,1,1,0.7,0.9,0.5,6.684276361962261e-05,7.133830193351499e-07,0.9418665991432973,0.005782435851102277,0.9419329721621793,0.6217452125313029,38,40
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl2-c1e-07-keeprate0.7_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,2,1e-07,1,1,0.7,0.7,0.7,6.992285916717466e-05,1.8782273514801515e-06,0.9416133865079868,0.0,0.9403765063987892,0.6227716678763191,13,18
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl1-c1e-06-keeprate0.7_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,1,1e-06,1,1,0.7,0.7,0.5,7.344517917393609e-05,3.087129306713725e-06,0.9417610938785845,0.0032526201662450307,0.9349251345669386,0.6099824248462451,12,17
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl2-c1e-06-keeprate0.7_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,2,1e-06,1,1,0.7,0.9,0.5,6.159990530279528e-05,6.8173355836527295e-06,0.9417610938785845,0.003614022406938923,0.9381513849389991,0.6136812390228005,13,18
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl1-c1e-06-keeprate0.7_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,1,1e-06,1,1,0.7,0.7,0.5,7.296975704002711e-05,3.188753345959741e-06,0.9423097212550906,0.013733285146367907,0.9416626979694481,0.6232918014832264,11,16
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl2-c1e-07-keeprate0.9_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,2,1e-07,1,1,0.9,0.7,0.7,6.935522045056376e-05,6.416250102096036e-07,0.9416133865079868,0.0,0.9398347755839808,0.6164753710507783,14,19
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl1-c1e-06-keeprate0.9_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,1,1e-06,1,1,0.9,0.7,0.5,8.134812027049625e-05,3.1584663097803367e-06,0.9441455128610917,0.049512106975063246,0.938213417936099,0.61801611875302,9,14
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl1-c1e-07-keeprate0.9_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,1,1e-07,1,1,0.9,0.7,0.5,7.648140247587744e-05,2.0909203282738993e-06,0.9449473528729083,0.06288398988073726,0.9401737481118385,0.6235443762743533,14,19
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh128-nl2-c1e-07-keeprate0.9_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,128,2,1e-07,1,1,0.9,0.7,0.7,7.081238174344195e-05,1.7414288419434406e-06,0.9457702939376675,0.08637513552584027,0.9340270875773908,0.5999154869819562,7,12
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl1-c1e-06-keeprate0.9_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,1,1e-06,1,1,0.9,0.7,0.5,8.432502242823989e-05,2.2116212009574263e-06,0.9484501276613703,0.14203108059269967,0.9365805356515082,0.6132104308156455,9,14
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl2-c1e-06-keeprate0.9_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,2,1e-06,1,1,0.9,0.9,0.5,8.742024919180041e-05,3.415965230181231e-06,0.9450528581376211,0.06902782797253343,0.9338066049984949,0.5897957268029659,5,10
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl1-c1e-06-keeprate0.7_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,1,1e-06,1,1,0.7,0.9,0.5,7.511369049015279e-05,3.0287691962872155e-06,0.9429427528433669,0.025659559089266353,0.9377875611477949,0.6128816259234415,12,17
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl2-c1e-06-keeprate0.7_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,2,1e-06,1,1,0.7,0.9,0.5,7.012599237301799e-05,2.9336062405651534e-06,0.9416133865079868,0.0,0.9414510755118171,0.614053575472411,18,23
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl2-c1e-07-keeprate0.9_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,2,1e-07,1,1,0.9,0.7,0.7,6.577017116374025e-05,9.955483458690801e-07,0.9416133865079868,0.0,0.9343520045838088,0.6036054502391919,5,10
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl1-c1e-07-keeprate0.9_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,1,1e-07,1,1,0.9,0.9,0.5,6.858841298187223e-05,3.759121421031396e-07,0.9418665991432973,0.0043368268883267076,0.9390564455163122,0.6117162695404317,20,25
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl1-c1e-07-keeprate0.9_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,1,1e-07,1,1,0.9,0.7,0.7,7.291103841285744e-05,5.16497483664672e-07,0.9417610938785845,0.0028912179255511385,0.9365274113686597,0.6069521364324304,9,14
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl2-c1e-07-keeprate0.7_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,2,1e-07,1,1,0.7,0.9,0.5,6.527068564553413e-05,1.1666200852478246e-06,0.9443565233905172,0.05565594506685941,0.9422511590399218,0.6153286183507896,10,15
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl1-c1e-07-keeprate0.7_0.9_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,1,1e-07,1,1,0.7,0.9,0.5,6.473881052839398e-05,5.20941802115962e-07,0.9424152265198034,0.014094687387061799,0.9380483759057572,0.6200633346734836,20,25
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl2-c1e-07-keeprate0.9_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,2,1e-07,1,1,0.9,0.7,0.7,6.122312989812915e-05,1.2278733784059515e-06,0.9416133865079868,0.0,0.9434329323807208,0.623680626275228,12,17
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl1-c1e-07-keeprate0.9_0.7_0.5-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,1,1e-07,1,1,0.9,0.7,0.5,7.2082588214477e-05,5.366968844711727e-07,0.9419721044080099,0.007228044813877846,0.9320460972834188,0.6004889817031751,3,8
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh32-nl1-c1e-06-keeprate0.9_0.9_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,32,1,1e-06,1,1,0.9,0.9,0.7,7.571825017709524e-05,2.4944966324592647e-06,0.9418032959844697,0.0032526201662450307,0.9365090310713925,0.6010894678848078,14,19
12.01,True,1116-12hours_39feats_negsampled_38cov_rand-mimic-nh64-nl1-c1e-06-keeprate0.7_0.7_0.7-npred12-miss1-n_mc_1-MIMIC_window-mingjie_39features_38covs-ManyToOneRNN,64,1,1e-06,1,1,0.7,0.7,0.7,7.55790106575503e-05,3.585491029307916e-06,0.9416133865079868,0.0,0.9402964535024075,0.6153491009775282,18,23
